0.0,_escapeKeywordIdentifiers
0.0,typeArgumentsMustBeIdentifiers
0.0,RealizedExceptionHandlers
0.0,MetadataHelpers
0.0,RuntimeHelpers
0.0,ThreeStateHelpers
0.0,ITypeSymbolHelpers
0.0,WithComparers
0.0,get_CanBeReferencedByNameIgnoringIllegalCharacters
0.0,Microsoft.CodeAnalysis.IMethodSymbol.Parameters
0.0,Microsoft.CodeAnalysis.IPropertySymbol.Parameters
0.0,Microsoft.Cci.IMethodDefinition.Parameters
0.0,Microsoft.Cci.IPropertyDefinition.Parameters
0.0,RSAParameters
0.0,Microsoft.Cci.IMethodReference.ExtraParameters
0.0,Microsoft.Cci.IMethodReference.get_ExtraParameters
0.0,Microsoft.Cci.IMethodDefinition.GenericParameters
0.0,Microsoft.Cci.ITypeDefinition.GenericParameters
0.0,Microsoft.Cci.ITypeDefinition.get_GenericParameters
0.0,GetGenericParameters
0.0,visitedParameters
0.0,_documentedParameters
0.0,get_MethodParameters
0.0,get_BaseMethodParameters
0.0,recordParameters
0.0,sourceParameters
0.0,Microsoft.CodeAnalysis.IMethodSymbol.TypeParameters
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.TypeParameters
0.0,get_GenericTypeParameters
0.0,_documentedTypeParameters
0.0,oldTypeParameters
0.0,_methodTypeParameters
0.0,originalTypeParameters
0.0,allTypeParameters
0.0,get_ConstructedFromTypeParameters
0.0,get_ContainerTypeParameters
0.0,newTypeParameters
0.0,_typeParameters
0.0,delegateParameters
0.0,LeaveParameters
0.0,constructedEffectiveParameters
0.0,originalEffectiveParameters
0.0,get_ExtraSynthesizedRefParameters
0.0,underlyingParameters
0.0,checkParameters
0.0,originalParameters
0.0,allowExtensionAndOptionalParameters
0.0,mustHaveAllOptionalParameters
0.0,numParameters
0.0,ValidateScriptCompilationParameters
0.0,destinationParameters
0.0,argsToParameters
0.0,skipParameters
0.0,memberParameters
0.0,EnterParameters
0.0,RetargetParameters
0.0,currentParameters
0.0,ShouldAnalyzeOutParameters
0.0,applicableIndexers
0.0,haveIndexers
0.0,originalIndexers
0.0,FilterOverriddenOrHiddenIndexers
0.0,indexers
0.0,staticInitializers
0.0,set_LoweredInitializers
0.0,processedInitializers
0.0,fieldInitializers
0.0,declaredMembersAndInitializers
0.0,membersAndInitializers
0.0,set_BoundInitializers
0.0,boundInitializers
0.0,instanceInitializers
0.0,dynamicSiteInitializers
0.0,allInitializers
0.0,tempInitializers
0.0,newInitializers
0.0,initializers
0.0,set_SkipAnalyzers
0.0,skipAnalyzers
0.0,analyzers
0.0,get_Errors
0.0,set_Errors
0.0,HasAnyResolvedErrors
0.0,HasUnsuppressableErrors
0.0,ignoreErrors
0.0,seenErrors
0.0,_hasDeclarationErrors
0.0,modifierErrors
0.0,attrHasErrors
0.0,curArgumentHasErrors
0.0,parentHasErrors
0.0,suppressErrors
0.0,_errors
0.0,forAccessors
0.0,suppressAccessors
0.0,Microsoft.Cci.IPropertyDefinition.GetAccessors
0.0,EventAccessors
0.0,PropertyAccessors
0.0,accessors
0.0,get_InvalidGetDeclarationNameMultipleDeclarators
0.0,GetWithSeparators
0.0,separators
0.0,incrementalGenerators
0.0,generators
0.0,originalUserDefinedOperators
0.0,additionalOperators
0.0,skipNativeIntegerOperators
0.0,operators
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.Constructors
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.StaticConstructors
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.InstanceConstructors
0.0,allInstanceConstructors
0.0,candidateConstructors
0.0,typeContainingConstructors
0.0,CheckForStructDefaultConstructors
0.0,_constructors
0.0,incrementors
0.0,Ancestors
0.0,exprs
0.0,attrs
0.0,frameClass
0.0,effectiveBaseClass
0.0,Microsoft.Cci.ITypeDefinition.GetBaseClass
0.0,get_CommonAttributeClass
0.0,_lazyAttributeClass
0.0,get_PrimaryConstructorBaseTypeIfClass
0.0,get_PrivateImplClass
0.0,get_SupportsPrivateImplClass
0.0,GetPrivateImplClass
0.0,privateImplClass
0.0,get_IsSubmissionClass
0.0,submissionClass
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.IsImplicitClass
0.0,get_CommonScriptClass
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.IsScriptClass
0.0,_scriptClass
0.0,boundFieldAccess
0.0,callSiteFieldAccess
0.0,fieldAccess
0.0,indexerOrSliceAccess
0.0,variableAccess
0.0,FileAccess
0.0,potentialGiverOfAccess
0.0,assemblyWantingAccess
0.0,lengthAccess
0.0,localAccess
0.0,boundConditionalAccess
0.0,VisitPossibleConditionalAccess
0.0,boundDynamicMemberAccess
0.0,memberAccess
0.0,boundDynamicIndexerAccess
0.0,boundIndexerAccess
0.0,implicitIndexerAccess
0.0,indexerAccess
0.0,defaultAccess
0.0,isPointerElementAccess
0.0,boundEventAccess
0.0,fieldOrEventAccess
0.0,eventAccess
0.0,WithLengthOrCountAccess
0.0,lengthOrCountAccess
0.0,boundArrayAccess
0.0,arrayAccess
0.0,boundPropertyAccess
0.0,RegularPropertyAccess
0.0,propertyAccess
0.0,access
0.0,success
0.0,typesToProcess
0.0,get_NumberArgumentsToProcess
0.0,linkAddress
0.0,EmitLocalAddress
0.0,EmitArrayElementAddress
0.0,get_LocalInProgress
0.0,get_ConstantFieldsInProgress
0.0,_inProgress
0.0,suppress
0.0,GreenStats
0.0,EmitSideEffects
0.0,sideEffects
0.0,innerEffects
0.0,outerEffects
0.0,initEffects
0.0,Microsoft.CodeAnalysis.PooledObjects
0.0,conflicts
0.0,emptyStructs
0.0,get_ValidTargets
0.0,TypeHandleTargets
0.0,get_HasValidAttributeTargets
0.0,lhsTargets
0.0,leftTargets
0.0,_targets
0.0,useSquareBrackets
0.0,DoubleToInt64Bits
0.0,HasUnknownCallingConventionAttributeBits
0.0,TrueBits
0.0,GetBits
0.0,_bits
0.0,edits
0.0,constInits
0.0,inits
0.0,sealedResults
0.0,TryGetFirstTwoValidResults
0.0,TryGetFirstTwoWorseResults
0.0,completeResults
0.0,allResults
0.0,results
0.0,includeConstants
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.TupleElements
0.0,numberOfElements
0.0,paramElements
0.0,numElements
0.0,fieldsForElements
0.0,TrySelectElements
0.0,GetArrayElements
0.0,elements
0.0,fromImplements
0.0,boundStatements
0.0,skipGlobalStatements
0.0,VisitStatements
0.0,_statements
0.0,get_NamespaceSegments
0.0,includeDocumentationComments
0.0,shouldSkipPartialDefinitionComments
0.0,trackUnassignments
0.0,_structEnvironments
0.0,CreateDebugDocuments
0.0,Microsoft.Cci.IMethodReference.AcceptsExtraArguments
0.0,Microsoft.Cci.IMethodReference.get_AcceptsExtraArguments
0.0,Microsoft.Cci.IGenericTypeInstanceReference.GetGenericArguments
0.0,HadBadArguments
0.0,badArguments
0.0,Microsoft.Cci.ICustomAttribute.GetNamedArguments
0.0,_lazyNamedArguments
0.0,_namedArguments
0.0,loweredArguments
0.0,allowRefOmittedArguments
0.0,oldArguments
0.0,boundArguments
0.0,extensionMethodArguments
0.0,startOfNonInterfaceArguments
0.0,tupleArguments
0.0,Microsoft.CodeAnalysis.IMethodSymbol.TypeArguments
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.TypeArguments
0.0,Microsoft.CodeAnalysis.INamedTypeSymbol.get_TypeArguments
0.0,get_GenericTypeArguments
0.0,inferredTypeArguments
0.0,get_WrongNumberOfTypeArguments
0.0,allTypeArguments
0.0,permitTypeArguments
0.0,_typeArguments
0.0,originalArguments
0.0,actualArguments
0.0,ResolveAnalyzersFromArguments
0.0,additionalConstructorArguments
0.0,get_CommonConstructorArguments
0.0,_lazyConstructorArguments
0.0,_constructorArguments
0.0,Microsoft.Cci.ICustomAttribute.GetArguments
0.0,constructorDefaultArguments
0.0,set_ScriptArguments
0.0,newArguments
0.0,ReverseContents
0.0,ScanInterpolatedStringLiteralContents
0.0,contents
0.0,Microsoft.CodeAnalysis.IPropertySymbol.IsWithEvents
0.0,Microsoft.CodeAnalysis.IPropertySymbol.get_IsWithEvents
0.0,Microsoft.Cci.ITypeDefinition.GetEvents
0.0,declaredConstraints
0.0,checkGenericMethodConstraints
0.0,_considerTypeConstraints
0.0,get_ShouldCheckConstraints
0.0,Microsoft.Cci.IGenericParameter.GetConstraints
0.0,LocalSlotConstraints
0.0,_asyncYieldPoints
0.0,get_SequencePoints
0.0,RealizedSequencePoints
0.0,_generateSequencePoints
0.0,_asyncResumePoints
0.0,_lazySimpleProgramEntryPoints
0.0,ModuleReferenceCounts
0.0,GetParameterCounts
0.0,createSnapshots
0.0,originalSnapshots
0.0,_incrementalSnapshots
0.0,newSnapshots
0.0,hoistedVariableSlots
0.0,LocalSlots
0.0,awaiterSlots
0.0,slots
0.0,GetInstrumentationPayloadRoots
0.0,allowedParts
0.0,get_IncompleteParts
0.0,VisitInterpolatedStringHandlerParts
0.0,AssemblyIdentityParts
0.0,firstDebugImports
0.0,withPreviousSubmissionImports
0.0,_previousSubmissionImports
0.0,otherImports
0.0,imports
0.0,remainingTests
0.0,indexerNameAttributeLists
0.0,get_MergedAttributeDeclarationSyntaxLists
0.0,attributeDeclarationSyntaxLists
0.0,attributesSyntaxLists
0.0,get_MaybeNullAttributeIfExists
0.0,get_MemberNotNullAttributeIfExists
0.0,get_AllowNullAttributeIfExists
0.0,get_DisallowNullAttributeIfExists
0.0,get_MemberNotNullWhenAttributeIfExists
0.0,get_EmbeddedTexts
0.0,set_EmbeddedTexts
0.0,embeddedTexts
0.0,additionalTexts
0.0,_contexts
0.0,op_Modulus
0.0,_mapToPrevious
0.0,previous
0.0,anonymous
0.0,warnAmbiguous
0.0,get_RuntimeCompatibilityWrapNonExceptionThrows
0.0,set_RuntimeCompatibilityWrapNonExceptionThrows
0.0,get_IsNullableAnalysisEnabledAlways
0.0,VisitAlways
0.0,get_Keys
0.0,GetInternalsVisibleToPublicKeys
0.0,_lazyStrongNameKeys
0.0,interfacesLookedAt
0.0,RemoveAt
0.0,stopAt
0.0,ElementAt
0.0,IsStringConcat
0.0,Repeat
0.0,get_MinimallyQualifiedFormat
0.0,get_FullyQualifiedFormat
0.0,AppendFormat
0.0,get_CSharpErrorMessageFormat
0.0,get_CSharpShortErrorMessageFormat
0.0,Microsoft.Cci.ITypeDefinition.StringFormat
0.0,MakeInterpolatedStringFormat
0.0,WithDebugInformationFormat
0.0,ExplicitInterfaceImplementationFormat
0.0,ILVisualizationFormat
0.0,ShortFormat
0.0,TestFormat
0.0,SymbolDisplayFormat
0.0,QualifiedNameOnlyFormat
0.0,QualifiedNameArityFormat
0.0,format
0.0,TryParseFloat
0.0,DumpCompact
0.0,_equalityContract
0.0,get_IsMetadataAbstract
0.0,Microsoft.CodeAnalysis.Symbols.ISymbolInternal.IsAbstract
0.0,Microsoft.CodeAnalysis.ISymbol.IsAbstract
0.0,Microsoft.Cci.IMethodDefinition.IsAbstract
0.0,Microsoft.Cci.ITypeDefinition.IsAbstract
0.0,exact
0.0,sideEffect
0.0,relationEffect
0.0,XObject
0.0,get_MethodChecksLockObject
0.0,_systemObject
0.0,Microsoft.Cci.ITypeDefinition.IsComObject
0.0,Microsoft.Cci.ITypeDefinition.get_IsComObject
0.0,get_IsMarshalAsObject
0.0,Microsoft.Cci.IMethodDefinition.RequiresSecurityObject
0.0,object
0.0,Select
0.0,typesDict
0.0,classConflict
0.0,SelectDistinct
0.0,get_Product
0.0,IsPrimitiveRecursiveStruct
0.0,_lazyKnownCircularStruct
0.0,deconstruct
0.0,lengthGet
0.0,indexerGet
0.0,isGet
0.0,EmitRet
0.0,_triviaSet
0.0,_nodeSet
0.0,NuintValueSet
0.0,removeSet
0.0,ToImmutableHashSet
0.0,_hashSet
0.0,FieldsAllSet
0.0,_spanSet
0.0,_tokenSet
0.0,IsValidCharSet
0.0,ToCharSet
0.0,get_DefaultCharacterSet
0.0,set_DefaultCharacterSet
0.0,get_TestIsExtensionBitSet
0.0,getNotSet
0.0,newSet
0.0,ReadOnlySet
0.0,EmptySet
0.0,Microsoft.CodeAnalysis.IAliasSymbol.Target
0.0,IMemberNotNullAttributeTarget
0.0,ISkipLocalsInitAttributeTarget
0.0,ISecurityAttributeTarget
0.0,_attributeTarget
0.0,jumpTarget
0.0,TryGetTarget
0.0,SetTarget
0.0,VisitCompoundAssignmentTarget
0.0,get_IsValidReadOnlyTarget
0.0,allowAnyTarget
0.0,openBracket
0.0,_allowModeReset
0.0,Microsoft.Cci.IFieldDefinition.Offset
0.0,GetFieldOffset
0.0,SetFieldOffset
0.0,openingOffset
0.0,_memberOffset
0.0,_asyncCatchHandlerOffset
0.0,characterOffset
0.0,GetOffset
0.0,closeBracketOffset
0.0,openBracketOffset
0.0,_otherConstantOffset
0.0,Microsoft.CodeAnalysis.Symbols.IMethodSymbolInternal.CalculateLocalSyntaxOffset
0.0,syntaxOffset
0.0,loweredLeft
0.0,boundLeft
0.0,valueLeft
0.0,rewrittenLeft
0.0,s_shift
0.0,valueRight
0.0,rewrittenRight
0.0,get_Height
0.0,Requires64Bit
0.0,SpinWait
0.0,ConfigureAwait
0.0,rewrittenAwait
0.0,get_ContextForbidsAwait
0.0,楢t浩汰
0.0,icit
0.0,op_Explicit
0.0,enclosingConversionWasExplicit
0.0,isExplicit
0.0,SemanticEdit
0.0,Split
0.0,CloneAndUnsplit
0.0,betterConversionTargetRecursionLimit
0.0,Microsoft.Cci.ITypeDefinition.IsBeforeFieldInit
0.0,Microsoft.Cci.ITypeDefinition.get_IsBeforeFieldInit
0.0,fieldInit
0.0,IsWellKnownTypeIsExternalInit
0.0,inInit
0.0,_usesInit
0.0,compilationUnit
0.0,Microsoft.Cci.INamespaceTypeReference.GetUnit
0.0,init
0.0,unit
0.0,ShouldVisit
0.0,EnforceParameterNotNullWhenOnExit
0.0,ModuleBeingBuilt
0.0,_moduleBeingBuilt
0.0,AssemblyDataForAssemblyBeingBuilt
0.0,system_Collections_Generic_EqualityComparer_T__get_Default
0.0,SingleOrDefault
0.0,MakeOptimizedGetValueOrDefault
0.0,get_SingleSymbolOrDefault
0.0,ElementAtOrDefault
0.0,LastOrDefault
0.0,FirstOrDefault
0.0,leftIsDefault
0.0,rightIsDefault
0.0,firstDefault
0.0,get_IsEnabledByDefault
0.0,default
0.0,get_Result
0.0,IAsyncResult
0.0,expandedResult
0.0,AnyValidResult
0.0,VoidResult
0.0,methodResult
0.0,EmitDifferenceResult
0.0,implementationInInterfacesMightChangeResult
0.0,singleResult
0.0,propertyPatternClauseResult
0.0,currentBindingResult
0.0,bindingResult
0.0,matchResult
0.0,WithResult
0.0,normalResult
0.0,FromResult
0.0,tokenResult
0.0,_conversionResult
0.0,designationResult
0.0,overloadResolutionResult
0.0,memberResolutionResult
0.0,ParallelLoopResult
0.0,memberAnalysisResult
0.0,AnalyzerConfigOptionsResult
0.0,getResult
0.0,setResult
0.0,EmitResult
0.0,_visitResult
0.0,argumentResult
0.0,currentResult
0.0,TryGetBestResult
0.0,_bestResult
0.0,gotoStmt
0.0,targetStmt
0.0,stmt
0.0,CreateNativeUInt
0.0,CreateNativeInt
0.0,asNativeInt
0.0,_isNativeInt
0.0,ToLowerInvariant
0.0,IsCallConvsTypedConstant
0.0,oldConstant
0.0,Microsoft.Cci.IFieldDefinition.IsCompileTimeConstant
0.0,Microsoft.Cci.IFieldDefinition.get_IsCompileTimeConstant
0.0,CreateConstant
0.0,stringConstant
0.0,get_IsIDispatchConstant
0.0,_switchCaseLabelConstant
0.0,EmitNullConstant
0.0,EmitBoolConstant
0.0,SplitIfBooleanConstant
0.0,get_IsIUnknownConstant
0.0,_otherConstant
0.0,EmitIntConstant
0.0,constant
0.0,开敲汰捡
0.0,ement
0.0,XElement
0.0,includeElement
0.0,Microsoft.CodeAnalysis.IFieldSymbol.IsExplicitlyNamedTupleElement
0.0,newElement
0.0,element
0.0,methodToImplement
0.0,getterToImplement
0.0,rewrittenIncrement
0.0,rewrittenValueToIncrement
0.0,s_increment
0.0,boundLabeledStatement
0.0,boundFixedStatement
0.0,boundStatement
0.0,boundWhileStatement
0.0,resetPointBeforeStatement
0.0,boundContinueStatement
0.0,boundIfStatement
0.0,containingStatement
0.0,boundUsingStatement
0.0,boundForEachStatement
0.0,forEachStatement
0.0,boundSwitchStatement
0.0,boundYieldBreakStatement
0.0,boundBreakStatement
0.0,boundLockStatement
0.0,boundLabelStatement
0.0,rewrittenStatement
0.0,boundExpressionStatement
0.0,boundLocalFunctionStatement
0.0,deconstructionStatement
0.0,boundYieldReturnStatement
0.0,boundReturnStatement
0.0,returnStatement
0.0,boundDoStatement
0.0,boundGotoStatement
0.0,boundNoOpStatement
0.0,memberOrStatement
0.0,boundForStatement
0.0,_rootStatement
0.0,lastStatement
0.0,firstStatement
0.0,boundThrowStatement
0.0,boundTryStatement
0.0,_statement
0.0,XComment
0.0,endOfComment
0.0,continueXmlDocumentationComment
0.0,IsInDocumentationComment
0.0,Microsoft.Cci.ITypeDefinition.Alignment
0.0,IsValidFileAlignment
0.0,alignment
0.0,isDynamicAssignment
0.0,namedAssignment
0.0,get_ICompoundAssignmentOperationIsNotCSharpCompoundAssignment
0.0,compoundAssignment
0.0,get_IsNullableValueTypeAssignment
0.0,isLeftOfAssignment
0.0,VisitAssignmentOfNullCoalescingAssignment
0.0,BindDeconstructionAssignment
0.0,deconstructionAssignment
0.0,instAssignment
0.0,SynthesizedClosureEnvironment
0.0,XDocument
0.0,DebugSourceDocument
0.0,GetOrMakeDocument
0.0,GetOrAddDebugDocument
0.0,SetInitialDebugDocument
0.0,TryGetDebugDocument
0.0,document
0.0,extraArgument
0.0,_lazyHasDynamicArgument
0.0,hasDynamicArgument
0.0,IMetadataNamedArgument
0.0,CreateMetadataNamedArgument
0.0,seenOutOfPositionNamedArgument
0.0,isNamedArgument
0.0,namedArgument
0.0,hasAnyRefOmittedArgument
0.0,boundArgument
0.0,instanceArgument
0.0,ParseSeparatedFileArgument
0.0,ParseFileArgument
0.0,currentTypeArgument
0.0,typeArgument
0.0,tempStoreArgument
0.0,ParseRecurseArgument
0.0,WriteArgument
0.0,get_InAttributeArgument
0.0,builderAttributeArgument
0.0,get_EnclosingNameofArgument
0.0,_nameofArgument
0.0,warningArgument
0.0,rewrittenArgument
0.0,requiredVersionArgument
0.0,availableVersionArgument
0.0,builderArgument
0.0,getAwaiterArgument
0.0,GetValidTargetsErrorArgument
0.0,GetConstructorArgument
0.0,extensionMethodThisArgument
0.0,argument
0.0,get_Instrument
0.0,Microsoft.Cci.IImportScope.Parent
0.0,boundNodeForSyntacticParent
0.0,boundParent
0.0,CheckCanMergeWithParent
0.0,_indexInParent
0.0,get_IsTransparent
0.0,"System.Collections.Generic.IEnumerator<(Microsoft.Cci.ITypeDefinition,System.Collections.Immutable.ImmutableArray<Microsoft.Cci.DebugSourceDocument>)>.Current"
0.0,"System.Collections.Generic.IEnumerator<(Microsoft.CodeAnalysis.CSharp.Symbols.MethodSymbolBody,Microsoft.CodeAnalysis.CSharp.Symbols.MethodSymbolImplemented)>.Current"
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Syntax.InternalSyntax.SyntaxTrivia>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.CSharpAttributeData>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.Diagnostic>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.Emit.InstrumentationKind>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.SyntaxKind>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.IMethodReference>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.ITypeReference>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.IAssemblyReference>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.SyntaxNode>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.SecurityAttribute>.Current
0.0,System.Collections.Generic.IEnumerator<System.String>.Current
0.0,"System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.AbstractFlowPass<TLocalState,TLocalFunctionState>.PendingBranch>.Current"
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbol>.Current
0.0,System.Collections.Generic.IEnumerator<TSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.FieldSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.MethodSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.INamespaceSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.IModuleSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.TypeSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.NamedTypeSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.Metadata.PE.PENamedTypeSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.INamespaceOrTypeSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.EventSymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.AssemblySymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Symbols.PropertySymbol>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.SyntaxToken>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.CodeAnalysis.CSharp.Syntax.InternalSyntax.SyntaxToken>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.MethodImplementation>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.IFieldDefinition>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.IMethodDefinition>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.INestedTypeDefinition>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.INamespaceTypeDefinition>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.IEventDefinition>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.IPropertyDefinition>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.IGenericMethodParameter>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.IGenericTypeParameter>.Current
0.0,System.Collections.Generic.IEnumerator<Microsoft.Cci.TypeReferenceWithAttributes>.Current
0.0,System.Collections.IEnumerator.Current
0.0,GenerateClearCurrent
0.0,<>2__current
0.0,System.Collections.Concurrent
0.0,concurrent
0.0,get_SyntaxTreeAlreadyPresent
0.0,TryReadFileContent
0.0,UnsupportedSignatureContent
0.0,HandleOpenBraceInRawContent
0.0,content
0.0,NamespaceExtent
0.0,_extent
0.0,EmbedEvent
0.0,SetAssociatedEvent
0.0,_associatedEvent
0.0,CompilationUnitCompletedEvent
0.0,explicitlyImplementedEvent
0.0,implementedEvent
0.0,CompilationStartedEvent
0.0,boundEvent
0.0,Microsoft.CodeAnalysis.IEventSymbol.IsWindowsRuntimeEvent
0.0,_lazyIsWindowsRuntimeEvent
0.0,isWindowsRuntimeEvent
0.0,overridingEvent
0.0,implementingEvent
0.0,_underlyingEvent
0.0,DoesSignatureMatchEvent
0.0,Microsoft.CodeAnalysis.IEventSymbol.OverriddenEvent
0.0,GetLeastOverriddenEvent
0.0,overriddenEvent
0.0,SymbolDeclaredCompilationEvent
0.0,fieldOrEvent
0.0,interfacePropertyOrEvent
0.0,propertyOrEvent
0.0,isEvent
0.0,_event
0.0,Microsoft.CodeAnalysis.ITypeParameterSymbol.HasUnmanagedTypeConstraint
0.0,Microsoft.CodeAnalysis.ITypeParameterSymbol.HasReferenceTypeConstraint
0.0,Microsoft.CodeAnalysis.ITypeParameterSymbol.HasValueTypeConstraint
0.0,Microsoft.CodeAnalysis.ITypeParameterSymbol.HasNotNullConstraint
0.0,DecodeGenericParameterConstraint
0.0,GetGenericParameterConstraint
0.0,Microsoft.CodeAnalysis.ITypeParameterSymbol.HasConstructorConstraint
